acoustic,acoustic guitar,aggressive,altered with effects,alternative,ambient sounds,angry,arousing,backing vocals,bass guitar,boring,calming,catchy,changing energy,cheerful,classic rock,cleaning the house,cold,constant energy,country,danceable,depressed,distorted electric guitar,driving,drum machine,drum set,electric,electric guitar,electronica,emotional,emotional vocals,energy,exciting,fast,female lead vocals,folk,forget,going to sleep,hanging with friends,happy,heavy,heavy beat,high pitched,indifferent,jazz,light,light beat,lighthearted,like,low energy,major,male lead vocals,mellow,metal,minor,morose,negative,negative feelings,normal,not angry - agressive,not calming,not happy,not likeable,not recommended,not sad,party,piano,pleasant,pop,positive,positive feelings,powerful,r&b,recommended,recording quality,relax,rock,romantic,rough,sad,sampler,sequencer,slow,soft rock,strong,studio recording,studying,synthesized,synthesizer,tender,touching,undanceable,unpleasant,unromantic,uptight,vocal harmonies,weak
0.598644,8.3502155e-12,3.368622e-16,0.0,0.0048758206,0.8133869,1.250899e-21,3.9756407e-19,4.7458402e-33,2.284653e-06,0.99999905,4.4384025e-13,0.0,2.6166623e-21,4.1505006e-38,4.7618807e-29,7.813013e-36,1.4662473e-10,0.9999987,0.0031235418,2.3928937e-26,3.2633177e-20,9.260311e-06,2.091327e-26,6.055463e-22,0.0013570903,6.4062895e-31,9.545417e-16,3.025797e-14,3.2631426e-28,5.1163272e-26,0.9991604,7.8962854e-05,2.616585e-19,4.520106e-26,7.0063544e-26,0.9999999,1.695304e-16,2.099021e-21,1.0,0.020766182,0.00024798833,1.2606435e-27,8.855628e-15,1.7263104e-22,6.797099e-12,1.6818685e-22,0.96290046,2.1746568e-11,1.6461487e-14,6.6134903e-28,2.2429726e-19,7.712835e-13,0.00032872212,8.793833e-35,1.1296908e-16,1.0,0.0,2.0579957e-16,0.9999995,5.0202477e-12,0.02337465,3.669731e-06,7.220446e-31,1.0,6.98641e-28,1.6305464e-10,1.0,5.19783e-26,1.4896612e-29,2.3983302e-08,0.99974877,6.8869343e-07,0.99999976,1.0,0.9993167,1.909406e-06,4.691017e-06,1.0,6.968322e-25,0.99777716,0.6217147,1.0,3.1110584e-17,2.5028424e-07,0.9967996,1.7621026e-33,1.5502e-17,5.9652445e-22,4.3527467e-13,0.9992111,1.0,2.634467e-16,1.0,4.2916472e-19,1.704271e-07,8.403248e-11
0.6596825,0.0075209853,0.0015936634,0.013758978,0.0678561,0.005850579,0.010180108,0.09646927,0.08013346,0.30352816,0.23533362,0.06758884,0.32845056,0.0043190946,0.06456778,0.044881426,0.0059008175,0.031216286,0.33506525,0.0269233,0.02545989,0.12797667,0.015216205,0.2534618,0.009056159,0.4732937,0.6048913,0.025923146,0.012834553,0.055788327,0.14006016,0.270732,0.03962493,0.28930292,0.035344753,0.002453518,0.1378964,0.016130669,0.009730084,0.19907452,0.19990805,0.062286474,0.0066108946,0.13691364,0.0024906017,0.03538099,0.09198366,0.06576233,0.068838514,0.26258567,0.10568671,0.64118797,0.22911987,0.005733687,0.0065084556,0.22768803,0.22097634,0.013758398,0.8204979,0.89785093,0.1989021,0.02462147,0.020902986,0.03289937,0.6333296,0.01382429,0.13650833,0.2923254,0.013089289,0.066242136,0.30680898,0.06904157,0.007974075,0.019275598,0.56975013,0.08069009,0.11658114,0.01614123,0.49786365,0.025216663,0.0062377113,0.004294983,0.2277084,0.029350977,0.022602227,0.9688742,0.0056399507,0.37015763,0.04434882,0.02295995,0.024296837,0.61548334,0.02187487,0.5010119,0.10887117,0.04225282,0.057583883
0.922003,6.431802e-06,0.00017569013,2.165777e-08,0.0011853741,7.335117e-05,2.0654974e-05,0.08027628,0.0042519737,0.07080894,0.961954,0.004493034,0.0010866108,1.8172697e-05,0.0012752423,7.484791e-07,1.1065045e-07,0.00019419575,0.16005152,0.0068907407,2.0103766e-06,0.86467874,0.00017034229,0.001838408,3.9315046e-07,0.017079914,0.6232705,1.1412067e-05,2.7343342e-06,2.0851441e-05,0.0013453624,0.04602471,8.257421e-08,0.22775672,0.020681182,1.2319364e-06,0.03904194,0.00071588537,2.5888112e-05,0.095791034,0.0015482376,0.0048748907,1.2323487e-05,0.000908285,2.3418087e-07,2.5089079e-05,0.5503762,0.2158693,0.0006840569,0.99150884,4.1824117e-07,0.20543188,0.40347305,1.770637e-05,1.9194988e-06,0.045437116,0.2984138,6.5446966e-07,0.999038,0.99782914,0.01297364,0.01272931,2.370761e-06,0.00014560383,0.043052524,3.1157222e-05,0.20200998,0.99952126,0.0001136657,3.1173095e-05,0.0012722815,0.0075602564,0.00024647667,0.001061933,0.976556,0.7083674,0.09552353,0.002846302,0.8746344,0.00013281581,0.0160711,2.3052298e-05,0.99225557,0.018244257,5.012712e-06,0.9999833,2.0644089e-07,0.007876886,1.0764674e-05,4.7003095e-06,0.025767496,0.54422283,1.5692123e-05,0.023158722,0.6940545,0.030551368,0.17228575
0.99378115,4.330516e-05,0.005048115,7.260999e-06,0.01906869,0.00015722458,6.374283e-05,0.3260219,0.0073397653,0.3224755,0.581604,0.15088217,0.38141483,0.00014583672,0.06407993,0.00042144206,7.4756565e-05,0.0005488832,0.1713961,0.10197999,1.5577212e-05,0.07445879,0.11046368,0.023084193,0.00014054496,0.5058479,0.43534732,0.00018803823,0.0019640492,0.0010405178,0.067487895,0.009612153,0.00068327796,0.08645516,0.004608006,9.288932e-05,0.0032364896,0.026540112,0.010114793,0.47476345,0.007034954,0.0046642637,0.0016556712,0.0028178578,5.7901405e-05,0.0006459309,0.6867379,0.68454915,0.012053762,0.58369464,0.0001034906,0.6941853,0.021531638,0.00022162104,0.0010170073,0.0646857,0.70215875,0.0003278633,0.9637174,0.90479344,0.00756608,0.11234376,0.0003559929,0.0010332173,0.07339109,9.935897e-05,0.32755056,0.9797284,0.0011745549,0.003155656,6.386543e-05,0.111700386,0.02553815,0.009422451,0.82305443,0.45454806,0.054389797,0.071327105,0.735457,0.00038135808,0.023833591,0.0004348321,0.3032639,0.010969252,0.00011133998,0.9999665,0.00093005376,0.14139417,0.00017316345,0.0046045147,0.2085337,0.26245132,0.00015597939,0.30551088,0.5967654,0.01759575,0.03811682
0.63713354,0.005358542,0.00042848728,0.0035668532,0.04591656,0.0014120517,0.006276264,0.09663026,0.093687534,0.28219765,0.067620605,0.056351848,0.25399062,0.004380635,0.036961563,0.09967434,0.009636355,0.033457033,0.17518185,0.0060092444,0.06665497,0.1356495,0.004082552,0.32751435,0.0031827074,0.58645356,0.7959176,0.06754729,0.008005254,0.11290695,0.047469795,0.76065594,0.10856627,0.2721977,0.024283992,0.001844978,0.09522477,0.008492006,0.004095191,0.115535825,0.14368013,0.051063392,0.008334714,0.38287166,0.00052804005,0.008532886,0.052668463,0.0576004,0.105482385,0.14553389,0.12136794,0.82530916,0.046849675,0.0026087896,0.0024672751,0.1421301,0.0935661,0.019296965,0.82351154,0.86623126,0.2501609,0.007155721,0.016657915,0.05257346,0.49516195,0.012257661,0.0696415,0.18085422,0.005100065,0.29728922,0.46451157,0.10445288,0.005853325,0.027411297,0.46365437,0.016000766,0.072494045,0.0045184237,0.6658703,0.020960903,0.008346026,0.0030217078,0.15039884,0.0068056392,0.029884242,0.98850495,0.0020779893,0.1532151,0.045997635,0.011561484,0.013984013,0.556268,0.026010524,0.53114474,0.14390361,0.06048316,0.07147311
0.6350224,0.008554609,0.00059957244,0.0056009013,0.040309396,0.0013526832,0.008749945,0.08891919,0.11394508,0.25988457,0.085354485,0.045223217,0.26554868,0.0053377897,0.03208203,0.10685474,0.008149038,0.041635513,0.1913628,0.0076586786,0.07405041,0.14722762,0.004841305,0.2857887,0.0035000623,0.63159555,0.79603094,0.07587354,0.009058842,0.10850819,0.042537726,0.7286333,0.13258195,0.26555806,0.031044414,0.0018404532,0.09217888,0.008330088,0.0047996794,0.13642833,0.1331741,0.045063972,0.009645939,0.37557745,0.00059289753,0.009378199,0.049896967,0.056434274,0.07839306,0.11150393,0.13261583,0.8336518,0.035255343,0.0033522963,0.0022718678,0.19230857,0.09926544,0.021061376,0.8446155,0.831029,0.32918215,0.008408153,0.019406239,0.05225814,0.518791,0.014028034,0.076611,0.1489816,0.0062184576,0.2636933,0.4688349,0.09420811,0.005108,0.03222515,0.5075233,0.014514958,0.10268177,0.0052835234,0.7004473,0.026070016,0.008647157,0.0041884645,0.17001554,0.011091406,0.02434636,0.98868644,0.002629601,0.120579146,0.041982725,0.010071976,0.011974467,0.5266026,0.028639054,0.55800754,0.14931634,0.04834567,0.06811253
0.6398843,0.006377715,0.00073822873,0.0056570997,0.047334876,0.0012998972,0.006302208,0.10882635,0.08695813,0.27495757,0.07477229,0.04268819,0.2528746,0.0047843135,0.055642433,0.0773274,0.009101218,0.027092494,0.25566682,0.008237419,0.048743997,0.1526852,0.003670402,0.32563925,0.0039016383,0.65049934,0.7908439,0.061457958,0.007992568,0.10374552,0.05174656,0.70601326,0.10608423,0.2883167,0.03001221,0.0017536383,0.08199228,0.009670272,0.0036753977,0.1411611,0.121857405,0.04976276,0.012247113,0.2645717,0.00062031706,0.00923783,0.065902434,0.04936014,0.083025746,0.14753123,0.13607109,0.8627621,0.061377633,0.0038126518,0.0021690931,0.18035847,0.104402065,0.023697209,0.8125883,0.8661958,0.3171751,0.009238624,0.018111102,0.051757365,0.54654104,0.010084372,0.08294845,0.18131417,0.0059266514,0.2114432,0.38012448,0.08471765,0.0047877384,0.017978238,0.488347,0.0198212,0.08998821,0.0037668434,0.5924137,0.020160137,0.006628203,0.0033533177,0.13543375,0.0075181667,0.023189276,0.9899081,0.0029795307,0.19533078,0.036880534,0.009267032,0.012835743,0.54719305,0.031631414,0.49333283,0.12427392,0.049743585,0.06983258
0.7406572,0.0004129707,0.0011625483,0.0005281614,0.023730688,0.0054808003,0.00089088606,0.15478589,0.028142415,0.25792336,0.50702906,0.20288868,0.16682965,0.00025635742,0.014603828,0.010675195,0.00072319777,0.0051612654,0.33300847,0.016162675,0.0008433202,0.15656959,0.02092182,0.06865314,0.0022000545,0.34369105,0.32471144,0.0010030188,0.0091971215,0.012747036,0.2589671,0.05299663,0.0076113995,0.41678157,0.018155972,0.0005251805,0.037404403,0.0074902633,0.004725403,0.07884245,0.07111631,0.034062024,0.0011294095,0.014574509,0.0005343714,0.008008046,0.23097873,0.20118384,0.026323164,0.36806408,0.0065559954,0.40654942,0.23454277,0.00086400204,0.005528958,0.24360713,0.3948212,0.00219914,0.5716228,0.9274281,0.21303457,0.08445384,0.002555144,0.0042681983,0.2638601,0.0023982748,0.062535964,0.6606723,0.01024337,0.007168399,0.085399985,0.021668974,0.0055026184,0.007410397,0.75630856,0.34252068,0.06359846,0.013505435,0.49322987,0.014807013,0.0072648684,0.0020624432,0.42844886,0.014867881,0.0062847305,0.9917985,0.0009930885,0.631073,0.008475517,0.015390929,0.068136804,0.56586546,0.008893389,0.43918043,0.19472243,0.018602349,0.10392716
0.7460839,0.00859236,0.0018926923,0.008592035,0.08653453,0.0028296919,0.013271428,0.12672526,0.106830396,0.3422242,0.08076202,0.07164871,0.23161316,0.009047186,0.045092218,0.11181021,0.015108652,0.033953074,0.2754075,0.0159944,0.06004158,0.17134573,0.0075215152,0.28963766,0.0055837817,0.6070087,0.78558475,0.11689481,0.012444496,0.13996692,0.065132044,0.62385845,0.07987728,0.3598771,0.03424407,0.0024825304,0.07985355,0.016370935,0.006833777,0.095473856,0.12672243,0.07986,0.017970081,0.281606,0.0010677741,0.011956562,0.08323251,0.10733075,0.15180299,0.10397542,0.12231709,0.8065176,0.0626183,0.004747583,0.0037713517,0.18100917,0.13571602,0.028527495,0.8080407,0.7748421,0.3435023,0.017866451,0.022833252,0.082452804,0.40255952,0.015086778,0.09191704,0.248774,0.009974388,0.25159082,0.3735513,0.12300612,0.008152069,0.039753016,0.47990373,0.028190179,0.14872314,0.010989617,0.6949341,0.03248,0.012242515,0.008666837,0.13576305,0.006646183,0.029681398,0.9812893,0.00545127,0.15616903,0.042605363,0.01872567,0.021628115,0.60639143,0.04307403,0.5099164,0.16793284,0.065742515,0.09092637
0.9905884,2.7006927e-06,0.0013362481,4.9608232e-08,0.010982761,7.903758e-05,2.08555e-06,0.12845753,0.0015288114,0.06378548,0.8443745,0.027832448,0.01423102,2.8383888e-06,0.0032256579,9.875721e-07,6.833412e-06,0.00026848898,0.7356199,0.00639662,2.4902931e-06,0.24309073,0.00390648,0.07794098,1.6363967e-05,0.26569757,0.53951395,4.6496575e-06,0.00013985689,2.9174611e-05,0.008655279,0.047728978,0.00016888254,0.15022804,0.0012609769,8.449446e-06,0.083161786,0.00032404173,0.0005469105,0.67123115,0.000903516,0.0009246031,0.0008480108,0.006480056,3.1694668e-07,1.1313769e-05,0.5569218,0.5284978,0.006171636,0.9850167,7.196878e-06,0.5045928,0.040184516,5.8406058e-05,2.901097e-06,0.05668679,0.70812976,7.506229e-05,0.98999476,0.969184,0.012772535,0.08292755,5.179496e-05,0.00035748622,0.032706425,9.3364695e-05,0.020812161,0.99857354,9.850125e-05,7.474951e-05,0.000907513,0.15738873,0.00023426957,0.0010027068,0.94726324,0.4539294,0.01674947,0.009032657,0.81443435,0.000113659305,0.0018430066,4.7740294e-05,0.99249774,0.0032284479,2.2956433e-06,0.99998164,5.3416593e-06,0.10572464,6.0437374e-05,0.00046514743,0.23025763,0.22987549,1.4412175e-05,0.014463545,0.8801744,0.047637094,0.20869125
0.996218,1.8268366e-07,2.3025803e-05,6.90287e-13,0.00020720591,9.270659e-06,3.3606215e-11,0.00096004776,4.9060553e-05,9.434969e-06,0.99940884,0.002680301,2.0315701e-05,0.00012258327,3.7029975e-05,9.887759e-12,6.93083e-08,0.0043719197,0.9106839,0.0004156114,2.2193315e-05,0.029114893,0.32595134,1.228726e-05,1.7323746e-05,0.0008361262,0.15217677,5.975728e-06,4.9088036e-11,0.0007278894,2.26757e-06,0.8400313,4.2580616e-08,2.1067217e-06,7.40511e-05,9.976098e-07,0.30416593,0.001719107,8.476107e-05,0.06760104,9.921666e-05,0.005313518,0.00096092996,6.295346e-05,1.0949427e-05,7.302989e-07,0.22689629,0.912431,0.57903105,0.8648094,5.4360023e-09,0.000330809,0.103852466,8.115108e-07,5.3605487e-10,1.1292275e-05,0.86211646,4.7051474e-10,0.9999881,0.9947547,0.00086989976,0.23630643,5.0903942e-08,7.015278e-05,0.051469587,0.0009950907,0.95460886,1.0,3.7763758e-07,0.00012209517,9.722158e-07,0.9660346,0.0016053758,0.00080712396,0.9999043,0.9826276,0.005423912,0.107717,0.9999875,6.839776e-06,0.0901065,1.2643537e-05,0.9988248,0.0010618051,4.8275984e-07,0.99992216,6.42892e-09,2.411038e-07,3.6503973e-06,0.0017558116,0.68926424,0.98134184,4.4003934e-07,0.054615512,0.9090116,0.092470266,0.004683087
0.69034564,0.005928436,0.0018504012,0.013127107,0.05403376,0.016972855,0.0099494355,0.16980553,0.06069781,0.4282571,0.34692106,0.12716721,0.26323023,0.008361924,0.080404475,0.03958819,0.003869619,0.03209924,0.51711625,0.04201416,0.018330785,0.18439832,0.03256121,0.095838286,0.014242382,0.39437583,0.48928577,0.014729776,0.01609024,0.09662166,0.15259756,0.1717312,0.01940003,0.25756758,0.08437798,0.004787282,0.10751016,0.026811266,0.0211929,0.11130581,0.18994407,0.11631464,0.0049628834,0.056033228,0.002889978,0.048741397,0.14708231,0.09489987,0.063939884,0.14555502,0.030922761,0.62304336,0.29904953,0.00974599,0.01887694,0.26177737,0.35424566,0.015849527,0.7230023,0.8020235,0.16288522,0.089612186,0.019146014,0.032619834,0.55830586,0.0065151774,0.18727101,0.5119918,0.023565313,0.08401879,0.10277514,0.07997806,0.012103476,0.016101476,0.6584189,0.24669221,0.1288299,0.036144413,0.518302,0.084796384,0.017047241,0.003587054,0.22166236,0.0430839,0.045028325,0.9807766,0.011813766,0.4938151,0.027925938,0.045165718,0.054979283,0.6937222,0.03282464,0.6266907,0.0984346,0.020203033,0.0821535
0.6758143,0.0073135747,0.003040797,0.0106577035,0.06941951,0.0005749766,0.010911999,0.15371816,0.11483041,0.36736673,0.0760402,0.023073103,0.17191817,0.006928552,0.038905058,0.07693365,0.007995434,0.019646993,0.25521445,0.016922131,0.057768587,0.27174595,0.0069570225,0.2283455,0.0038740383,0.7667462,0.8863988,0.08055794,0.008490905,0.1213839,0.043820757,0.65733653,0.07721923,0.41469616,0.032380693,0.0014504235,0.09271372,0.007924953,0.003318732,0.10916801,0.07305079,0.07743705,0.008818692,0.21696128,0.00027187323,0.010179911,0.055374302,0.03979534,0.083381005,0.04595006,0.1074715,0.9144948,0.050111424,0.004445281,0.0016079771,0.2036742,0.11382334,0.03005678,0.8191555,0.7967758,0.56975716,0.010786013,0.030903783,0.049755353,0.5424312,0.0040332633,0.072748095,0.16539304,0.008265432,0.25221556,0.3389159,0.09623493,0.0028591608,0.03154034,0.6104191,0.010956352,0.1314063,0.0032986167,0.63674426,0.031158738,0.0087243365,0.008122807,0.13730513,0.007042476,0.02198088,0.9930173,0.0067342166,0.15371323,0.02617294,0.009570951,0.011474832,0.64898807,0.03129947,0.5905614,0.17270012,0.0496037,0.06475179
0.5875785,0.0035595396,0.00032920102,0.0033975227,0.044558737,0.0012474089,0.0049443883,0.11598316,0.085183226,0.24848193,0.069178164,0.044937704,0.24960218,0.0038181574,0.033149727,0.11583042,0.010372894,0.034704324,0.1551542,0.005038695,0.06541572,0.081993304,0.005665308,0.29214016,0.0034815692,0.571065,0.7898113,0.054284956,0.0064191218,0.11690508,0.04148416,0.78002506,0.13616297,0.21534532,0.025166268,0.001741356,0.08951883,0.007323922,0.0043909606,0.115301125,0.14640175,0.05911595,0.008244952,0.3833232,0.00037941692,0.01042879,0.041146744,0.06261852,0.12026563,0.09488439,0.116016686,0.82884973,0.034471836,0.0025053713,0.0026562635,0.12756789,0.08737418,0.016491888,0.8364071,0.83438134,0.25163433,0.007605229,0.019740963,0.053147607,0.52130616,0.010962483,0.054524094,0.18142411,0.005279766,0.31210154,0.47118318,0.15475829,0.0051576486,0.029187046,0.4138156,0.015823338,0.065576,0.0044363653,0.6496689,0.019997548,0.0067165536,0.0023530582,0.13037299,0.0067621144,0.039442766,0.9893218,0.0015916199,0.16985568,0.056586243,0.011930239,0.013489656,0.5226185,0.020649653,0.53402925,0.15833782,0.046834886,0.05568676
0.6955722,0.0030087582,0.0003210179,0.0024748715,0.02971355,0.0004550523,0.003732121,0.08577623,0.06154138,0.30234754,0.040309064,0.043675166,0.19142109,0.0022221305,0.01967796,0.073257044,0.004836744,0.030576235,0.18466482,0.00464161,0.05841668,0.12714672,0.0031003319,0.2672221,0.0017933975,0.57310295,0.8446658,0.05153157,0.0053563714,0.110604346,0.020012857,0.73712474,0.093439855,0.23768076,0.02022901,0.00094045495,0.07842764,0.005499457,0.0030345647,0.098934405,0.10043372,0.027118454,0.004343615,0.40405202,0.00023528877,0.0063529727,0.0491206,0.030221725,0.07566664,0.076518245,0.07068032,0.87437046,0.02475237,0.0014539853,0.0010723912,0.1639249,0.058594577,0.013940136,0.86951655,0.80041265,0.27042466,0.0040212465,0.011591504,0.038442187,0.44449183,0.007851393,0.06940055,0.17256962,0.0036645124,0.33477655,0.40175492,0.06584828,0.0032892162,0.017369805,0.52660835,0.009104543,0.06577565,0.0031021968,0.74898285,0.015733484,0.006038105,0.0024357534,0.13564026,0.004309778,0.013437537,0.9941042,0.0017182841,0.091669336,0.028397636,0.005240089,0.008737691,0.5943945,0.0158295,0.49428177,0.12676866,0.045125935,0.056962144
0.9348925,2.920384e-06,0.0005238988,9.477984e-08,0.0007552156,9.412211e-05,1.9360361e-05,0.69655836,0.004662615,0.45547733,0.92131156,0.031424418,0.005016309,1.704726e-06,0.02667069,3.7887053e-06,2.2898939e-07,3.3195673e-05,0.39462647,0.09454571,3.7710205e-07,0.7547562,0.0006136344,0.005731673,2.7259139e-06,0.016863197,0.71482843,1.4879512e-06,7.590201e-05,7.237984e-06,0.013474656,0.0024994214,2.1037022e-06,0.7358881,0.0032541675,7.8209496e-07,0.006114743,0.0031848245,0.00014788471,0.22673565,0.0015004606,0.0017700056,1.0467498e-05,0.00049592135,1.2489491e-07,0.00017990016,0.6468521,0.3979782,0.00011483751,0.98681784,1.6617712e-06,0.520222,0.16065449,1.4801903e-05,2.2295721e-06,0.082672514,0.5473188,7.049808e-06,0.92593306,0.99111944,0.02687094,0.034111485,2.784427e-06,4.7655827e-05,0.011887059,1.679063e-05,0.05636338,0.99039054,0.000116558345,8.661134e-06,0.00020290705,0.003882298,0.0003439832,0.0009499029,0.9318369,0.4887287,0.08265406,0.02128381,0.48685437,3.587228e-05,0.009215485,0.00021262036,0.96144205,0.010139467,1.5760488e-06,0.9999964,1.5379547e-06,0.44188702,1.36802455e-05,4.378015e-05,0.078119725,0.77797544,8.361564e-05,0.011791387,0.8347488,0.005111321,0.091218844
0.64012915,0.009685,0.0005154656,0.0060661635,0.036812287,0.0092312815,0.005806004,0.057187986,0.11000608,0.09163149,0.26964137,0.048483636,0.21001443,0.006109405,0.026330732,0.07762134,0.0094026895,0.037296254,0.23595439,0.022720855,0.071094275,0.10164623,0.0037308997,0.28985813,0.0044481647,0.49529633,0.39752352,0.02541073,0.0031500242,0.058910962,0.14259593,0.29443294,0.09403918,0.172115,0.06328485,0.001764007,0.10656481,0.012645443,0.0023082274,0.105013296,0.26131347,0.03249761,0.013281777,0.13244437,0.005419097,0.011899106,0.13269605,0.091005296,0.20614275,0.26940495,0.12656608,0.60104007,0.122164555,0.0018690072,0.0070624175,0.10657547,0.1943181,0.009633152,0.80307066,0.9286524,0.23025617,0.048190955,0.020381834,0.061767932,0.6479709,0.045413055,0.0486213,0.25342667,0.015188829,0.114731096,0.6873026,0.07379336,0.0076681566,0.041159116,0.5162676,0.097987264,0.09655434,0.019363767,0.5800248,0.020050805,0.007247779,0.0037662208,0.21356395,0.0109577635,0.02643218,0.9422325,0.0017245929,0.34947318,0.0786159,0.021533139,0.027129533,0.60836476,0.046506073,0.36128616,0.10913505,0.01748304,0.09505662
0.78903466,0.00014639457,0.0012255441,0.0009655502,0.09170291,0.0058693183,0.00010197854,0.21974131,0.010461892,0.15506563,0.4219451,0.16580679,0.08552424,0.0005302707,0.014337658,0.0074637975,0.010574065,0.023551513,0.41472378,0.032739382,0.0026067186,0.14761347,0.019928006,0.15149929,0.0015636828,0.14292875,0.65523815,0.00089261687,0.004516029,0.063378766,0.16909975,0.19240673,0.0140088415,0.17977345,0.036552563,0.0138090085,0.28793103,0.010819914,0.022390652,0.63948584,0.1337084,0.011481156,0.016427252,0.018055484,0.0064535025,0.05282786,0.42884913,0.16264683,0.39346126,0.6794428,0.0027736733,0.3915082,0.24471863,0.00047150193,0.008078023,0.15457043,0.33688188,0.003768907,0.762435,0.69538605,0.040176548,0.07859444,0.0042865835,0.0075055603,0.19703066,0.06082794,0.020334696,0.81777626,0.021708954,0.031516775,0.2889775,0.023777273,0.01505195,0.008123645,0.6831156,0.31913686,0.06843135,0.024355523,0.4115854,0.017088033,0.0024251924,0.002050643,0.3146437,0.0051066093,0.0070038084,0.97020334,0.00022954325,0.6130203,0.04871464,0.014155468,0.17424849,0.67001706,0.004486702,0.095932834,0.1558237,0.023946278,0.17150696
0.71415025,0.0072729858,0.0011334999,0.0047906227,0.053958684,0.0010434516,0.008147752,0.09876567,0.109381415,0.32433036,0.06914693,0.05341924,0.20516926,0.005565495,0.034787692,0.08665798,0.00871988,0.031915147,0.22889537,0.008585661,0.06317921,0.19303794,0.005533149,0.30617145,0.0036442152,0.653139,0.82828397,0.102586254,0.0101278825,0.12300436,0.042765018,0.7213641,0.093178414,0.3220565,0.0297923,0.0018577105,0.07823568,0.008924744,0.004478146,0.109507486,0.11288309,0.05320501,0.011280818,0.3469754,0.00052910036,0.007937161,0.070358776,0.058136612,0.09709556,0.0931115,0.11407112,0.84464365,0.04211463,0.003844205,0.0026592705,0.20070721,0.09334347,0.02552688,0.82987994,0.8237496,0.35251963,0.0099381115,0.018805312,0.05523067,0.45134026,0.0092029935,0.07425115,0.20535503,0.0076247924,0.2856209,0.3811453,0.09860471,0.0050037303,0.032486398,0.5157444,0.016416524,0.100976005,0.004801953,0.67552984,0.025508484,0.011588003,0.005713463,0.14685918,0.006636245,0.024567202,0.9906001,0.0035699068,0.1242026,0.037692577,0.011668375,0.014778517,0.55846435,0.029956736,0.52301055,0.15806091,0.06315106,0.07864223
0.61398375,0.011033876,0.0020564173,0.010416986,0.088262215,0.0026822137,0.014068495,0.12078472,0.14634563,0.3371895,0.106774695,0.040541332,0.23807546,0.008964256,0.045492876,0.12843998,0.016307143,0.032355275,0.220196,0.018510027,0.07024314,0.1760759,0.008860846,0.28330076,0.0070845853,0.7214201,0.82217366,0.102024436,0.0134775285,0.10447117,0.074008286,0.66151977,0.11707428,0.36590287,0.044489756,0.0027385028,0.10431567,0.0126979295,0.006124609,0.14111486,0.12075284,0.08317829,0.018542306,0.28502232,0.00064959103,0.011310629,0.06842168,0.08082732,0.12591065,0.090612106,0.1713153,0.8350696,0.062262326,0.008807087,0.0039519635,0.1866885,0.13972887,0.031929873,0.7833295,0.7900804,0.44915542,0.013791232,0.034805775,0.07435938,0.52763623,0.011274937,0.074588515,0.20457098,0.012989061,0.23714827,0.41679236,0.13046609,0.0057404246,0.046677236,0.48152816,0.018580802,0.13635045,0.0061437176,0.61936474,0.047122624,0.01329352,0.00919365,0.19310302,0.012804327,0.04537511,0.9810383,0.0056948913,0.17743425,0.050790828,0.021601724,0.019504903,0.5700385,0.050115436,0.5701193,0.20667815,0.068504274,0.09905336
0.71796596,0.0083693415,0.00052276347,0.0024822038,0.022155395,0.00084425043,0.005680488,0.057129625,0.08120449,0.23021209,0.07626078,0.049675666,0.26893628,0.0035838222,0.020390011,0.07184563,0.0037184036,0.029442145,0.21351244,0.0061585377,0.05851938,0.12622109,0.0037307227,0.28821775,0.0019499135,0.6625964,0.74038714,0.06783398,0.004997713,0.06680886,0.035910062,0.56763303,0.14186011,0.18177435,0.03699026,0.0012794787,0.066101775,0.00785894,0.0020164629,0.09877459,0.121886596,0.03152099,0.005255864,0.2971798,0.00062185054,0.008287573,0.0623727,0.040931135,0.07525662,0.09394356,0.08081051,0.8732985,0.03299824,0.0015006034,0.0014973454,0.16550365,0.0940117,0.012027188,0.9021761,0.86095566,0.22849986,0.007826224,0.016490757,0.048807736,0.53065157,0.008979112,0.095585965,0.18132919,0.0070199207,0.20379308,0.4334975,0.06086304,0.0036719104,0.027322734,0.5369339,0.012274068,0.087669715,0.0051278286,0.7689475,0.018883305,0.006070343,0.002943922,0.1324552,0.006398726,0.009492283,0.9924688,0.0015334507,0.083483554,0.020968817,0.0066563273,0.00623634,0.58253473,0.020326076,0.45941052,0.098147124,0.023020169,0.045775525
